Garen, 2.0, 2.0, 0.0, 3.0, 12.0, 4.0, 19.0, 0.0, 3.0, 42119.0, 53489.0, 6104.0, 0.0, 37.0, 8.0, 30083.0, 480.0, 14.0, 0.0, 4586.0
Leona, 5.0, 3.0, 2.0, 0.0, 3.0, 23.0, 68.0, 1.0, 0.0, 33285.0, 95568.0, 12698.0, 174.0, 98.0, 16.0, 42395.0, 162.0, 1.0, 0.0, 9031.0
Zed, 5.0, 2.0, 3.0, 3.0, 33.0, 15.0, 27.0, 2.0, 4.0, 93944.0, 84091.0, 10761.0, 0.0, 82.0, 13.0, 60704.0, 1020.0, 43.0, 0.0, 9999.0
Blitzcrank, 3.0, 2.0, 1.0, 2.0, 1.0, 9.0, 31.0, 0.0, 0.0, 23711.0, 56507.0, 9062.0, 0.0, 64.0, 10.0, 28279.0, 103.0, 3.0, 2.0, 6209.0
Caitlyn, 27.0, 12.0, 15.0, 2.0, 98.0, 77.0, 154.0, 2.0, 20.0, 510653.0, 367344.0, 72906.0, 2532.0, 276.0, 74.0, 321759.0, 6006.0, 255.0, 0.0, 54924.0
Trundle, 5.0, 3.0, 2.0, 4.0, 31.0, 16.0, 45.0, 0.0, 6.0, 114380.0, 219204.0, 86490.0, 135.0, 112.0, 25.0, 73680.0, 1121.0, 63.0, 3.0, 12338.0
Kindred, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Jarvan IV, 1.0, 1.0, 0.0, 0.0, 5.0, 5.0, 12.0, 0.0, 1.0, 6189.0, 19249.0, 5516.0, 0.0, 7.0, 0.0, 10677.0, 17.0, 71.0, 32.0, 1639.0
Master Yi, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Quinn, 2.0, 0.0, 2.0, 2.0, 3.0, 14.0, 2.0, 0.0, 0.0, 20636.0, 32386.0, 794.0, 0.0, 18.0, 1.0, 15091.0, 287.0, 1.0, 0.0, 3468.0
Ekko, 7.0, 2.0, 5.0, 4.0, 32.0, 38.0, 31.0, 0.0, 10.0, 130126.0, 146709.0, 34753.0, 0.0, 91.0, 10.0, 79923.0, 1232.0, 94.0, 3.0, 13796.0
Nami, 10.0, 3.0, 7.0, 0.0, 4.0, 37.0, 94.0, 0.0, 0.0, 66498.0, 154166.0, 105612.0, 0.0, 219.0, 66.0, 89991.0, 154.0, 3.0, 0.0, 21074.0
Taric, 8.0, 4.0, 4.0, 2.0, 8.0, 28.0, 92.0, 1.0, 1.0, 33161.0, 146718.0, 61272.0, 157.0, 150.0, 30.0, 73547.0, 336.0, 2.0, 0.0, 16279.0
Syndra, 11.0, 4.0, 7.0, 12.0, 66.0, 62.0, 44.0, 3.0, 16.0, 211001.0, 164817.0, 16119.0, 0.0, 123.0, 27.0, 130408.0, 2226.0, 86.0, 0.0, 21434.0
Skarner, 1.0, 0.0, 1.0, 0.0, 2.0, 5.0, 2.0, 0.0, 0.0, 4714.0, 27560.0, 8090.0, 0.0, 6.0, 6.0, 9720.0, 37.0, 84.0, 30.0, 1953.0
Braum, 11.0, 8.0, 3.0, 3.0, 11.0, 33.0, 176.0, 0.0, 1.0, 76933.0, 283529.0, 69238.0, 0.0, 295.0, 71.0, 117145.0, 531.0, 4.0, 0.0, 24632.0
Veigar, 5.0, 3.0, 2.0, 4.0, 44.0, 25.0, 20.0, 1.0, 7.0, 124824.0, 77320.0, 10596.0, 0.0, 70.0, 8.0, 70564.0, 1172.0, 50.0, 0.0, 10766.0
Corki, 3.0, 0.0, 3.0, 2.0, 14.0, 22.0, 15.0, 0.0, 3.0, 61873.0, 63676.0, 4099.0, 86.0, 37.0, 5.0, 31796.0, 540.0, 12.0, 0.0, 5754.0
Nautilus, 41.0, 22.0, 19.0, 9.0, 90.0, 146.0, 372.0, 2.0, 17.0, 445702.0, 881817.0, 112009.0, 0.0, 672.0, 148.0, 436440.0, 5097.0, 325.0, 0.0, 83803.0
Ahri, 16.0, 13.0, 3.0, 20.0, 127.0, 43.0, 149.0, 1.0, 29.0, 383054.0, 255231.0, 75916.0, 0.0, 242.0, 45.0, 231743.0, 3577.0, 144.0, 2.0, 34973.0
Rek'Sai, 8.0, 2.0, 6.0, 1.0, 18.0, 39.0, 52.0, 0.0, 4.0, 64526.0, 267929.0, 98603.0, 0.0, 104.0, 24.0, 83362.0, 385.0, 763.0, 16.0, 16900.0
Jayce, 8.0, 1.0, 7.0, 3.0, 39.0, 52.0, 26.0, 2.0, 9.0, 148586.0, 168731.0, 10188.0, 322.0, 84.0, 15.0, 92845.0, 1670.0, 35.0, 0.0, 16143.0
