Illaoi, 6.0, 6.0, 0.0, 1.0, 30.0, 26.0, 28.0, 1.0, 9.0, 155289.0, 184921.0, 38453.0, 496.0, 63.0, 15.0, 80175.0, 1393.0, 28.0, 4.0, 11410.0
Alistar, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Lucian, 7.0, 4.0, 3.0, 2.0, 36.0, 32.0, 40.0, 0.0, 5.0, 124541.0, 137897.0, 24838.0, 1032.0, 96.0, 33.0, 91149.0, 1556.0, 72.0, 0.0, 14672.0
Sejuani, 1.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 3680.0, 24301.0, 7389.0, 0.0, 16.0, 8.0, 6951.0, 21.0, 98.0, 34.0, 1666.0
Nidalee, 8.0, 6.0, 2.0, 5.0, 54.0, 41.0, 66.0, 2.0, 12.0, 171044.0, 235743.0, 125925.0, 2101.0, 141.0, 55.0, 113277.0, 835.0, 879.0, 0.0, 17566.0
Zed, 1.0, 1.0, 0.0, 1.0, 9.0, 6.0, 10.0, 0.0, 3.0, 19448.0, 28263.0, 4706.0, 0.0, 19.0, 6.0, 19480.0, 305.0, 8.0, 0.0, 3058.0
Caitlyn, 31.0, 16.0, 15.0, 5.0, 165.0, 106.0, 210.0, 3.0, 39.0, 739054.0, 506103.0, 99802.0, 2422.0, 375.0, 156.0, 425763.0, 7435.0, 432.0, 0.0, 65147.0
Trundle, 1.0, 0.0, 1.0, 0.0, 2.0, 6.0, 3.0, 0.0, 0.0, 13238.0, 34111.0, 10433.0, 0.0, 10.0, 2.0, 11819.0, 225.0, 0.0, 0.0, 2223.0
Jarvan IV, 1.0, 0.0, 1.0, 0.0, 9.0, 9.0, 10.0, 1.0, 1.0, 22549.0, 36685.0, 2258.0, 0.0, 16.0, 3.0, 17458.0, 273.0, 19.0, 9.0, 2630.0
Kindred, 4.0, 3.0, 1.0, 2.0, 21.0, 11.0, 31.0, 2.0, 5.0, 64853.0, 97561.0, 48300.0, 432.0, 40.0, 28.0, 49902.0, 232.0, 514.0, 26.0, 8008.0
Ekko, 9.0, 5.0, 4.0, 2.0, 52.0, 42.0, 54.0, 0.0, 14.0, 144357.0, 221221.0, 51285.0, 0.0, 108.0, 23.0, 110049.0, 1789.0, 32.0, 0.0, 17148.0
Nami, 11.0, 5.0, 6.0, 0.0, 14.0, 39.0, 107.0, 0.0, 3.0, 73027.0, 178167.0, 170869.0, 0.0, 385.0, 130.0, 108276.0, 193.0, 0.0, 0.0, 24349.0
Swain, 2.0, 1.0, 1.0, 2.0, 10.0, 10.0, 13.0, 0.0, 2.0, 50206.0, 70141.0, 25169.0, 0.0, 30.0, 15.0, 25262.0, 473.0, 0.0, 0.0, 4196.0
Taric, 7.0, 0.0, 7.0, 0.0, 5.0, 31.0, 76.0, 0.0, 1.0, 32619.0, 173361.0, 60355.0, 0.0, 220.0, 68.0, 67746.0, 430.0, 3.0, 0.0, 15334.0
Syndra, 18.0, 8.0, 10.0, 11.0, 85.0, 63.0, 94.0, 2.0, 23.0, 370780.0, 255217.0, 35183.0, 0.0, 282.0, 62.0, 216692.0, 3784.0, 158.0, 0.0, 36378.0
Braum, 12.0, 4.0, 8.0, 0.0, 21.0, 50.0, 151.0, 1.0, 5.0, 78675.0, 289713.0, 73324.0, 0.0, 314.0, 94.0, 113783.0, 601.0, 11.0, 0.0, 24880.0
Xerath, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Nautilus, 29.0, 14.0, 15.0, 7.0, 77.0, 125.0, 313.0, 3.0, 15.0, 451933.0, 825441.0, 93157.0, 0.0, 415.0, 88.0, 346109.0, 5340.0, 292.0, 8.0, 61663.0
Corki, 7.0, 2.0, 5.0, 4.0, 33.0, 37.0, 43.0, 1.0, 8.0, 139300.0, 126514.0, 15360.0, 683.0, 88.0, 20.0, 80466.0, 1306.0, 88.0, 1.0, 13445.0
Ahri, 12.0, 6.0, 6.0, 2.0, 64.0, 45.0, 96.0, 0.0, 15.0, 261180.0, 230484.0, 65078.0, 684.0, 239.0, 50.0, 165508.0, 2840.0, 89.0, 0.0, 27076.0
Rek'Sai, 12.0, 6.0, 6.0, 6.0, 43.0, 48.0, 111.0, 0.0, 12.0, 143577.0, 450299.0, 196858.0, 0.0, 239.0, 99.0, 140852.0, 548.0, 1684.0, 32.0, 24358.0
Jayce, 8.0, 6.0, 2.0, 14.0, 53.0, 25.0, 51.0, 1.0, 12.0, 205721.0, 165833.0, 26980.0, 0.0, 134.0, 55.0, 119069.0, 1937.0, 159.0, 0.0, 18334.0
Darius, 2.0, 0.0, 2.0, 2.0, 1.0, 14.0, 3.0, 0.0, 0.0, 13104.0, 49132.0, 4362.0, 0.0, 19.0, 1.0, 15709.0, 339.0, 4.0, 0.0, 3282.0
Janna, 3.0, 1.0, 2.0, 1.0, 2.0, 21.0, 30.0, 0.0, 0.0, 12181.0, 69947.0, 25410.0, 0.0, 107.0, 25.0, 29509.0, 58.0, 0.0, 0.0, 6769.0
Elise, 8.0, 1.0, 7.0, 7.0, 32.0, 47.0, 62.0, 3.0, 7.0, 125889.0, 277535.0, 91946.0, 0.0, 171.0, 82.0, 107591.0, 481.0, 1054.0, 0.0, 19971.0
Vayne, 2.0, 2.0, 0.0, 1.0, 18.0, 7.0, 19.0, 0.0, 4.0, 52554.0, 32164.0, 7606.0, 1086.0, 21.0, 4.0, 30343.0, 430.0, 21.0, 0.0, 3862.0
Brand, 7.0, 3.0, 4.0, 1.0, 37.0, 34.0, 60.0, 0.0, 12.0, 158901.0, 123654.0, 18777.0, 0.0, 202.0, 43.0, 83074.0, 469.0, 23.0, 1.0, 15202.0
Graves, 23.0, 11.0, 12.0, 40.0, 142.0, 109.0, 147.0, 4.0, 35.0, 454730.0, 597511.0, 184486.0, 716.0, 374.0, 173.0, 307081.0, 1867.0, 3360.0, 63.0, 49199.0
null, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 5804.0, 20392.0, 11757.0, 525.0, 14.0, 2.0, 8737.0, 38.0, 74.0, 20.0, 1540.0
LeBlanc, 10.0, 2.0, 8.0, 25.0, 74.0, 41.0, 50.0, 2.0, 19.0, 183121.0, 180766.0, 22133.0, 1141.0, 129.0, 42.0, 114242.0, 1691.0, 51.0, 0.0, 19011.0
Vladimir, 11.0, 4.0, 7.0, 4.0, 38.0, 43.0, 59.0, 0.0, 10.0, 219654.0, 330676.0, 274804.0, 1227.0, 163.0, 36.0, 142569.0, 2810.0, 219.0, 12.0, 23048.0
Aurelion Sol, 1.0, 1.0, 0.0, 0.0, 12.0, 6.0, 1.0, 0.0, 2.0, 28876.0, 23913.0, 3618.0, 0.0, 13.0, 3.0, 14866.0, 242.0, 7.0, 1.0, 2009.0
Zilean, 1.0, 0.0, 1.0, 2.0, 1.0, 3.0, 11.0, 0.0, 0.0, 16611.0, 24816.0, 19133.0, 0.0, 25.0, 6.0, 16629.0, 290.0, 26.0, 0.0, 3071.0
Warwick, 2.0, 0.0, 2.0, 1.0, 4.0, 18.0, 5.0, 0.0, 1.0, 13795.0, 64697.0, 26233.0, 0.0, 12.0, 8.0, 14556.0, 26.0, 263.0, 0.0, 3158.0
Ziggs, 5.0, 3.0, 2.0, 4.0, 23.0, 20.0, 47.0, 1.0, 6.0, 173920.0, 70889.0, 12712.0, 0.0, 67.0, 8.0, 71716.0, 1219.0, 31.0, 0.0, 11062.0
Kled, 3.0, 1.0, 2.0, 1.0, 14.0, 16.0, 23.0, 0.0, 3.0, 60439.0, 117865.0, 13265.0, 0.0, 37.0, 14.0, 38957.0, 651.0, 11.0, 0.0, 6694.0
Olaf, 4.0, 1.0, 3.0, 6.0, 21.0, 19.0, 27.0, 0.0, 5.0, 71692.0, 212419.0, 46209.0, 0.0, 84.0, 64.0, 54672.0, 482.0, 384.0, 0.0, 9721.0
Rengar, 16.0, 6.0, 10.0, 27.0, 78.0, 93.0, 109.0, 2.0, 23.0, 264781.0, 594983.0, 221864.0, 1305.0, 299.0, 127.0, 205541.0, 838.0, 2565.0, 0.0, 35626.0
Bard, 1.0, 1.0, 0.0, 0.0, 4.0, 2.0, 11.0, 1.0, 1.0, 13688.0, 17814.0, 10303.0, 0.0, 20.0, 2.0, 11974.0, 18.0, 0.0, 0.0, 2085.0
Ivern, 19.0, 9.0, 10.0, 14.0, 41.0, 60.0, 253.0, 4.0, 7.0, 172191.0, 368035.0, 202655.0, 0.0, 345.0, 112.0, 213533.0, 441.0, 1591.0, 0.0, 39932.0
Irelia, 2.0, 1.0, 1.0, 1.0, 12.0, 13.0, 18.0, 0.0, 3.0, 62436.0, 112555.0, 34210.0, 152.0, 28.0, 5.0, 38995.0, 697.0, 15.0, 2.0, 5807.0
Ashe, 24.0, 10.0, 14.0, 4.0, 90.0, 107.0, 189.0, 0.0, 22.0, 403699.0, 370702.0, 66593.0, 1016.0, 287.0, 101.0, 289432.0, 4627.0, 387.0, 4.0, 49364.0
Kalista, 4.0, 3.0, 1.0, 0.0, 33.0, 23.0, 38.0, 2.0, 8.0, 123397.0, 97375.0, 29493.0, 893.0, 63.0, 29.0, 67022.0, 1046.0, 90.0, 6.0, 9714.0
Akali, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Vi, 7.0, 4.0, 3.0, 5.0, 47.0, 45.0, 63.0, 2.0, 11.0, 116123.0, 241888.0, 65395.0, 0.0, 117.0, 78.0, 101781.0, 297.0, 1132.0, 21.0, 16756.0
Lulu, 30.0, 16.0, 14.0, 13.0, 39.0, 107.0, 377.0, 1.0, 7.0, 203313.0, 459325.0, 140655.0, 0.0, 980.0, 283.0, 295929.0, 694.0, 8.0, 0.0, 61826.0
Lee Sin, 11.0, 5.0, 6.0, 5.0, 60.0, 50.0, 61.0, 3.0, 15.0, 152335.0, 378308.0, 108022.0, 0.0, 319.0, 64.0, 138521.0, 419.0, 1689.0, 29.0, 24538.0
Morgana, 4.0, 1.0, 3.0, 0.0, 10.0, 22.0, 27.0, 0.0, 3.0, 46012.0, 74533.0, 13977.0, 0.0, 134.0, 50.0, 39154.0, 112.0, 1.0, 1.0, 8417.0
Nocturne, 3.0, 1.0, 2.0, 0.0, 20.0, 12.0, 16.0, 0.0, 4.0, 50830.0, 106718.0, 33679.0, 856.0, 42.0, 21.0, 42030.0, 194.0, 432.0, 44.0, 7200.0
